GEOID,MedianIncome,Pickup,,,,,,,,Row Labels, TotalPopulation,Population_Denisty, Employment_Density,Percent_Zero_Car_Ownership, LandUse_Diversity,Distancefromthepopulation-weightedcentroidto nearesttransit station
17031221500,71439,215,,,,,,,,17031220300,2201,57.07351834,3.2894007,0.243952116,0.271027309,532.42
17031221600,188864,237,,,,,,,,17031220400,2643,65.58580623,8.930352328,0.260259341,0.661134712,468.05
17031222200,228125,356,,,,,,,,17031220500,2607,94.29727348,30.56238285,0.756243117,2.088414857,958.9
17031222500,74792,78,,,,,,,,17031220601,1763,74.61313368,9.127907874,0.437748406,0.64032132,523.04
17031222600,87188,52,,,,,,,,17031220602,5058,214.0863532,25.07727093,1.391007326,1.063806357,775.16
17031222700,74000,82,,,,,,,,17031220701,3230,151.0292515,12.91108007,0.334281743,0.869648909,846.24
17031222800,47031,15,,,,,,,,17031220702,3817,152.4207727,20.24269672,0.478189966,2.735479461,1173.48
17031222900,55375,3,,,,,,,,17031220901,3073,140.4331115,3.375882274,0.829614778,0.333144567,1042.05
17031230100,61250,42,,,,,,,,17031220902,2927,71.7403314,10.43947993,0.396074035,0.915408726,616.92
17031230200,61406,35,,,,,,,,17031221000,2774,102.0268068,6.730711335,0.472411909,0.362266359,519.01
17031230400,54625,11,,,,,,,,17031221100,5207,148.5221192,9.717603671,0.827097804,0.5823366,494.87
17031230500,33672,35,,,,,,,,17031221200,2917,80.15790717,10.11299594,0.412422596,0.610304183,442.57
17031230600,42902,282,,,,,,,,17031221300,2848,103.6103526,33.83271585,1.020210381,2.13849294,713.48
17031230700,44798,213,,,,,,,,17031221400,3026,101.6348588,25.97673733,0.817218687,1.585621723,920.01
17031230800,59539,3,,,,,,,,17031221500,2822,74.34014654,13.81102622,0.513384927,0.8023061,575.34
17031230900,56667,270,,,,,,,,17031221600,3136,81.99924929,59.38314486,0.310000361,3.200854701,686.65
17031231200,36330,197,,,,,,,,17031222200,2226,79.78442077,15.56287887,0.304712333,0.946638589,194.46
17031231500,41722,263,,,,,,,,17031222500,1748,44.67244086,2.274512149,0.14800759,0.168880455,207.87
17031240200,199464,87,,,,,,,,17031222600,1573,40.142164,2.143637493,0.185878963,0.121037464,261.52
17031240300,167083,268,,,,,,,,17031222700,2462,92.90934812,9.353766202,0.34939759,0.722891566,284.32
17031240500,209917,451,,,,,,,,17031222800,968,37.00421802,2.523014865,0.257534247,0.180821918,278.95
17031240600,138333,86,,,,,,,,17031222900,1051,19.87853102,3.763870288,0.066465257,0.601208459,270.91
17031240700,96324,76,,,,,,,,17031230100,1794,44.71311081,0.89725306,0.193910256,0.057692308,227.99
17031240800,64531,45,,,,,,,,17031230200,2149,40.65921279,3.311010814,0.265139116,0.286415712,202.51
17031240900,43098,84,,,,,,,,17031230300,1001,39.72782424,0.71438645,0.204778157,0.061433447,276.27
17031241000,62011,122,,,,,,,,17031230400,2089,51.19153223,3.811902063,0.262265617,0.446773727,506.95
17031241100,66667,436,,,,,,,,17031230500,3489,63.21539071,9.627061188,0.590996785,1.397379118,523.04
17031241200,163214,170,,,,,,,,17031230600,7303,230.3277469,22.01083185,1.220050283,3.20293398,1378.68
17031241300,183750,179,,,,,,,,17031230700,5899,148.169277,8.906167573,0.77638668,0.897439799,867.71
17031241400,189896,2007,,,,,,,,17031230800,1425,28.21336279,3.662787449,0.025210084,0.518207283,378.2
17031241500,176250,1416,,,,,,,,17031230900,4965,136.39802,6.615320335,0.780811862,0.46132638,633.02
17031241600,119500,924,,,,,,,,17031231100,1292,29.83234304,2.031924294,0.316939891,0.240437158,354.06
17031242000,131853,1034,,,,,,,,17031231200,6782,212.1527266,15.90534209,1.52138409,1.409968787,1307.6
17031242100,156607,1170,,,,,,,,17031231500,5772,142.4427533,31.8373187,2.498127171,3.865081139,1872.2
17031242200,158906,775,,,,,,,,17031240200,1641,43.53739042,4.112306834,0.271356784,0.194723618,277.61
17031242300,128833,436,,,,,,,,17031240300,1215,30.76132378,22.58362206,0.225473322,1.535283993,219.94
17031242400,151625,360,,,,,,,,17031240500,2267,40.23692752,15.44160871,0.089563863,0.677570093,295.05
17031242500,89176,291,,,,,,,,17031240600,1506,38.83240799,5.595373529,0.181372549,0.354575163,232.01
17031242600,60735,583,,,,,,,,17031240700,1752,43.83618677,17.31429295,0.231689088,1.034379671,264.2
17031242700,51146,61,,,,,,,,17031240800,1500,72.88326357,6.297848581,0.539337817,0.461905551,411.73
17031242800,103333,79,,,,,,,,17031240900,928,13.39800953,25.91533093,0.291242363,3.655804481,164.96
17031242900,135156,89,,,,,,,,17031241000,2096,81.88304345,28.11070179,0.386513158,2.333375506,586.07
17031243000,103906,244,,,,,,,,17031241100,3826,98.38595586,4.800132245,0.576411715,0.254782975,438.55
17031243100,145625,292,,,,,,,,17031241200,1797,58.20428361,19.12003614,0.503174235,1.615786222,541.81
17031243200,173966,386,,,,,,,,17031241300,2090,51.54652181,7.251041824,0.114927345,0.388375165,441.23
17031243300,120078,549,,,,,,,,17031241400,5230,170.5152314,87.3389739,1.064402423,4.283076483,799.3
17031243400,104750,671,,,,,,,,17031241500,2930,119.5040939,65.01760991,0.551903958,4.529952347,598.14
17031243500,182543,1954,,,,,,,,17031241600,3603,103.4003402,13.70088577,0.402273584,0.559082668,677.26
17031250200,65329,13,,,,,,,,17031242000,5254,197.7257654,48.95801791,0.694954076,1.870536058,624.96
17031250300,35278,38,,,,,,,,17031242100,3878,150.1282651,21.41797816,0.597440562,1.023399658,816.74
17031250400,49647,132,,,,,,,,17031242200,3347,84.51260264,19.39010469,0.384754717,0.913671159,445.25
17031250500,115074,55,,,,,,,,17031242300,3306,81.48603613,14.15523541,0.209808172,0.791218303,411.72
17031250600,62188,54,,,,,,,,17031242400,2679,70.62194045,65.29955035,0.305395059,4.054019168,469.39
17031250700,44929,174,,,,,,,,17031242500,3282,87.61639618,11.98017612,0.596560028,0.580366357,523.04
17031250800,45492,98,,,,,,,,17031242600,5752,194.973287,31.5551518,1.098389279,1.612806264,925.37
17031251000,29276,6,,,,,,,,17031242700,1669,38.47054465,3.065657543,0.396505376,0.178763441,240.06
17031251100,30805,75,,,,,,,,17031242800,1542,15.53644723,6.045310205,0.153061224,1.020408163,328.57
17031251200,51419,72,,,,,,,,17031242900,1617,40.31267561,18.97204963,0.295017065,2.343890785,316.51
17031251300,37067,86,,,,,,,,17031243000,2274,59.77522587,39.59492483,0.333253909,2.670577987,674.58
17031251400,57952,98,,,,,,,,17031243100,2044,60.32285993,23.99768839,0.263178155,3.392463611,284.32
17031251500,37679,92,,,,,,,,17031243200,2206,59.44137641,24.21271132,0.241291174,2.66926042,375.51
17031251600,26781,65,,,,,,,,17031243300,2375,74.08507653,200.9092639,0.383846154,17.98001326,502.92
17031251700,57898,5,,,,,,,,17031243400,2742,96.69595656,37.7844688,0.721399428,2.772791643,626.31
17031251800,27091,253,,,,,,,,17031243500,3584,43.44058977,59.67215764,0.427315133,6.520015948,343.32
17031251900,21463,278,,,,,,,,17031250200,2730,49.20928949,3.742015928,0.488812306,0.661959345,584.72
17031252000,26222,224,,,,,,,,17031250300,5118,151.2550329,3.938625843,1.073043847,0.434529212,1299.55
17031252101,28421,14,,,,,,,,17031250400,4963,104.9860855,8.319052006,0.790330334,1.504826954,1054.12
17031252102,49542,335,,,,,,,,17031250500,7452,104.5868535,20.32642285,0.72683285,4.00469404,2773.44
17031252201,38984,63,,,,,,,,17031250600,4120,102.9578162,4.098542115,0.647968105,0.507000453,1083.62
17031252202,28300,221,,,,,,,,17031250700,5396,170.1282755,1.864848121,1.320124256,0.163814663,1243.22
17031260100,31250,14,,,,,,,,17031250800,2427,46.14783698,10.46017341,0.414789082,2.46140612,488.16
17031260200,38056,16,,,,,,,,17031251000,960,8.320002515,3.562001077,0.284457478,1.205278592,127.41
17031260300,37784,23,,,,,,,,17031251100,4416,143.926076,2.44429351,1.67472425,0.175789474,926.72
17031260400,0,7,,,,,,,,17031251200,4487,114.8651693,6.696859141,0.737408297,1.028016896,924.03
17031260500,32109,6,,,,,,,,17031251300,3934,123.709801,3.946270821,1.621245199,0.5032554,997.8
17031260600,28315,39,,,,,,,,17031251400,3951,97.11621064,3.66053083,1.745426557,0.349536287,874.4
17031260700,28875,30,,,,,,,,17031251500,4176,106.9484899,1.880145021,1.98022785,0.228938375,1034.01
17031260800,24153,47,,,,,,,,17031251600,4161,105.1550333,10.41138378,0.818355949,1.368276166,789.92
17031260900,42208,24,,,,,,,,17031251700,1329,11.08978976,0.792723873,0.226775956,0.259562842,96.56
17031261000,35058,47,,,,,,,,17031251800,4943,119.1140699,19.16781219,2.012148956,3.823777632,1268.7
17031270500,32083,37,,,,,,,,17031251900,4466,109.7046928,7.072026455,2.125973161,0.672195268,1164.1
17031271200,33565,22,,,,,,,,17031252000,5556,138.3995334,22.74338766,2.23688144,1.275148733,906.6
17031271300,25517,16,,,,,,,,17031252101,1284,17.24968544,1.222524435,0.502479339,0.150413223,339.3
17031271400,25391,41,,,,,,,,17031252102,7295,176.4209251,4.243682693,1.169461924,0.458837519,815.4
17031271500,46917,12,,,,,,,,17031252201,2922,93.01111879,15.26810141,1.083105051,1.691362147,540.47
17031271800,20104,14,,,,,,,,17031252202,4653,160.7184266,20.23754394,1.931046118,2.254675192,977.69
17031280100,195677,4366,,,,,,,,17031260100,1154,14.34985341,2.337757747,0.687382298,0.354048964,442.57
17031280400,26625,53,,,,,,,,17031260200,1067,13.27603343,6.358062871,0.396825397,1.622222222,346.01
17031280800,31429,15,,,,,,,,17031260300,1430,17.79468369,2.46387928,0.422718808,0.368715084,364.78
17031280900,17458,59,,,,,,,,17031260400,1145,14.17665829,1.857204143,0.325268817,0.403225806,395.63
17031281900,142569,3344,,,,,,,,17031260500,1713,20.53726682,2.88936445,0.516363636,0.438181818,0
17031282700,59009,205,,,,,,,,17031260600,2150,52.51015281,1.325041547,0.678227141,0.19996007,328.58
17031282800,76488,77,,,,,,,,17031260700,1816,45.11593115,2.645451292,1.079766821,0.420565136,343.33
17031283100,53967,252,,,,,,,,17031260800,2659,65.66626785,2.18651699,1.143365737,0.215166578,399.65
17031283200,92500,57,,,,,,,,17031260900,1488,52.30409223,5.42494936,0.425966927,0.763267142,675.92
17031283800,125833,162,,,,,,,,17031261000,2321,38.90956211,2.234591804,0.563906799,0.345050854,223.97
17031290900,30056,147,,,,,,,,17031270500,1478,19.46290802,0.632083616,0.680463576,0.079470199,140.82
17031291200,17857,61,,,,,,,,17031271200,1263,16.07124365,2.443134427,0.480620155,0.496124031,245.42
17031292200,38212,80,,,,,,,,17031271300,1316,16.48953579,0,0.435616438,0,124.72
17031292400,41875,44,,,,,,,,17031271400,1189,14.65337617,6.396217186,0.394678492,1.150776053,92.54
17031292500,44732,76,,,,,,,,17031271500,1623,40.47453209,1.870357306,0.360995851,0.15560166,206.53
17031300500,36184,19,,,,,,,,17031271800,841,16.5680515,3.17176729,0.665137615,0.73853211,257.5
17031300600,44931,32,,,,,,,,17031280100,6447,90.98761562,374.1759523,0.707440732,23.00092479,241.4
17031300700,37730,24,,,,,,,,17031280400,1760,14.18300979,22.51552805,0.352640545,4.759795571,417.09
17031300800,30313,17,,,,,,,,17031280800,888,15.51710877,0.681494642,0.51396648,0.108938547,126.07
17031300900,31204,29,,,,,,,,17031280900,991,34.96867229,0.95272871,0.470899471,0.071428571,252.13
17031301100,37946,3,,,,,,,,17031281900,6018,471.8437798,818.4921188,1.610072961,25.80656983,678.61
17031301200,33866,103,,,,,,,,17031282700,2172,39.92287466,9.20995293,0.325542536,1.478213968,384.9
17031301600,29385,20,,,,,,,,17031282800,1600,40.37104063,5.904264692,0.199095023,0.352941176,215.92
17031301701,39076,20,,,,,,,,17031283100,3257,123.9418291,15.85105182,0.914701446,0.71543785,449.28
17031301702,44706,9,,,,,,,,17031283200,1592,30.61214091,1.78827205,0.280060883,0.141552511,41.57
17031301801,37816,20,,,,,,,,17031283800,3605,66.70105087,4.756472599,0.532939423,0.431275136,510.96
17031301802,35846,18,,,,,,,,17031290900,3746,68.26528322,4.392109517,1.544083122,1.033093874,1055.46
17031301803,40844,9,,,,,,,,17031291200,2480,63.89847768,2.024785322,1.133018574,0.178688036,305.77
17031310200,74236,86,,,,,,,,17031291600,976,17.92601515,4.5917047,0.14,0.833333333,128.75
17031310300,53500,166,,,,,,,,17031292200,2705,82.10710849,1.071407476,1.357735869,0.112030832,1001.82
17031310400,97083,64,,,,,,,,17031292400,2203,52.92110044,22.32306614,0.905527601,3.009764847,565.96
17031310500,35365,82,,,,,,,,17031292500,3897,99.08518534,15.33430445,1.414835622,8.451748275,1141.28
17031310600,51597,711,,,,,,,,17031300500,2889,79.18419456,10.50905304,0.489600169,0.781049511,583.39
17031310700,58371,38,,,,,,,,17031300600,3186,80.14877179,7.935122674,0.426463519,0.841850497,225.31
17031310800,62861,273,,,,,,,,17031300700,4721,170.5450617,6.66756737,0.994023242,0.432384618,654.47
17031310900,36996,207,,,,,,,,17031300800,4070,101.1108916,4.150244613,0.497464362,0.279607914,450.61
17031320100,181226,6997,,,,,,,,17031300900,4402,169.200313,15.27660444,0.766708407,1.033356787,891.85
17031320400,250000,2061,,,,,,,,17031301100,2423,97.81554493,4.440312776,0.587472794,0.263857895,478.78
17031320600,178881,2562,,,,,,,,17031301200,4087,123.7457861,9.437961277,0.734284527,1.270968085,618.26
17031330100,180539,5332,,,,,,,,17031301600,4881,120.180066,5.903112953,0.316756822,0.399555235,453.3
17031330200,159583,378,,,,,,,,17031301701,3943,144.459567,11.56160019,0.760119338,0.923166973,477.44
17031340400,53173,2,,,,,,,,17031301702,4387,164.0069542,3.667787441,0.54831411,0.271756975,506.95
17031340500,24395,11,,,,,,,,17031301801,3625,70.59899904,0.977867377,0.133040936,0.205933765,834.17
17031340600,16114,8,,,,,,,,17031301802,3509,126.9039407,15.59277836,0.53807014,1.371227316,795.28
17031350100,79125,127,,,,,,,,17031301803,5011,183.580137,35.70846217,0.6258499,1.833876665,819.42
17031350400,19444,19,,,,,,,,17031310200,1652,43.25285688,8.201994789,0.434795821,0.924624882,502.92
17031351000,0,481,,,,,,,,17031310300,1803,23.07303715,8.407645817,0.283540802,0.908713693,194.46
17031351100,11457,118,,,,,,,,17031310400,1181,38.53778318,2.904202119,0.296934866,0.170498084,219.94
17031351400,16622,51,,,,,,,,17031310500,1495,43.45438844,18.57348108,0.320683112,1.212523719,304.43
17031351500,13707,9,,,,,,,,17031310600,4432,108.8880581,29.72406618,1.371332482,2.191446949,474.76
17031360200,36802,36,,,,,,,,17031310700,1460,36.92006207,3.262115073,0.411089866,0.24665392,248.11
17031380100,49940,28,,,,,,,,17031310800,4219,135.026773,23.26485857,0.902960445,1.737430531,537.79
17031380200,0,28,,,,,,,,17031310900,5391,164.7948591,27.21021875,0.69114918,1.650036654,741.65
17031380500,22019,1,,,,,,,,17031320100,13379,353.395188,1292.395392,1.739016269,35.83553791,734.93
17031380700,45495,9,,,,,,,,17031320400,3204,32.03148283,366.1326453,0.345170455,52.02130682,99.24
17031381200,87250,59,,,,,,,,17031320600,4923,121.922443,98.23597258,0.773435466,2.508963658,425.13
17031381400,26321,73,,,,,,,,17031330100,19889,268.3554821,119.49961,0.656658928,4.423355183,496.22
17031381500,0,5,,,,,,,,17031330200,3475,75.36598683,2.585006906,0.775493938,0.312922217,465.37
17031381800,44286,28,,,,,,,,17031340300,1837,34.8145864,0.758074826,0.3490701,0.057224607,356.74
17031381900,54308,19,,,,,,,,17031340400,2031,28.31171687,5.143783124,0.279648609,0.540263543,186.42
17031390100,104563,62,,,,,,,,17031340500,1712,22.89362901,2.072729262,0.457746479,0.181924883,257.5
17031390200,102031,16,,,,,,,,17031340600,1067,11.40401957,22.88285463,0.7,4.979069767,261.52
17031390300,24405,121,,,,,,,,17031350100,2251,38.98389323,1.807911967,0.45616533,0.147135654,670.56
17031390400,68750,106,,,,,,,,17031350400,2021,46.81773746,0.555975111,0.740121581,0.036474164,398.31
17031390500,82333,12,,,,,,,,17031351000,3711,72.83562589,17.17840287,1.034815586,0.904664796,557.9
17031390600,121250,47,,,,,,,,17031351100,2213,108.6813788,16.4336561,0.559907834,8.621074912,893.19
17031390700,117125,352,,,,,,,,17031351400,1836,22.93573111,4.934430168,0.600760456,0.500633714,405.02
17031400300,34500,74,,,,,,,,17031351500,773,41.48081687,2.274865591,0.276527331,0.102893891,492.19
17031400400,35881,40,,,,,,,,17031360200,1503,31.3732137,0.062621185,0.531202435,0.00456621,146.18
17031400500,22419,157,,,,,,,,17031380100,1983,19.20118054,1.326556598,0.479087452,0.130228137,343.33
17031400800,23134,169,,,,,,,,17031380200,1703,59.30532238,3.019239879,0.644142498,0.175198331,698.72
17031410100,101289,294,,,,,,,,17031380500,866,21.34301278,0.640783294,0.433333333,0.078787879,166.3
17031410200,78417,16,,,,,,,,17031380700,1275,21.10533699,3.757577644,0.3798627,0.519450801,387.58
17031410500,128307,141,,,,,,,,17031381200,1724,75.92520391,2.307625086,0.890578595,0.220063935,400.99
17031410600,83125,74,,,,,,,,17031381400,1586,20.26724393,1.252326548,0.342981187,0.141823444,218.6
17031410700,100927,307,,,,,,,,17031381500,375,13.964355,2.346011641,0.318181818,0.357954545,179.71
17031410800,77788,547,,,,,,,,17031381700,0,0,1.085587737,0,0,136.79
17031410900,115179,170,,,,,,,,17031381800,1254,31.79942813,3.039460886,0.730648662,0.376738204,331.26
17031411000,103438,327,,,,,,,,17031381900,1267,59.65851955,47.68368399,0.622471943,4.112503967,388.93
17031411100,188819,39,,,,,,,,17031390100,1570,21.30385278,3.419471911,0.205128205,0.380090498,425.14
17031411200,200000,48,,,,,,,,17031390200,1656,47.02225066,2.92664035,0.27671332,0.250844595,920.01
17031420100,24107,27,,,,,,,,17031390300,2843,90.09251244,5.529584595,0.876585733,0.300139281,446.59
17031420200,41618,35,,,,,,,,17031390400,2480,65.2839832,3.929123008,0.883799108,0.211414192,545.83
17031420300,51447,59,,,,,,,,17031390500,1496,18.54660431,0.694257915,0.273572377,0.07436919,343.33
17031420400,27000,27,,,,,,,,17031390600,1756,50.53807699,2.918314111,0.574321881,0.252225501,655.8
17031420500,40063,174,,,,,,,,17031390700,5639,237.6000326,8.884076171,0.856659344,0.299188105,728.24
17031420600,27813,74,,,,,,,,17031400300,1317,12.59739426,1.645217778,0.39379085,0.281045752,237.38
17031420700,25024,160,,,,,,,,17031400400,2120,56.25265422,1.117525046,0.825790419,0.120441686,504.26
17031420800,46389,132,,,,,,,,17031400500,1797,45.04895016,0.977063472,0.967526936,0.101020153,650.44
17031421200,57778,19,,,,,,,,17031400800,2706,44.23006924,4.029844317,1.223006008,0.374940974,405.01
17031430101,31926,274,,,,,,,,17031410100,2176,120.3298596,12.97754796,1.100617885,0.473942689,368.81
17031430102,38629,99,,,,,,,,17031410200,1586,99.00896335,0.936402554,0.436849926,0.022288262,111.31
17031430200,33085,236,,,,,,,,17031410500,2440,75.99168247,6.317959884,0.786896902,0.279665586,422.45
17031430300,16935,85,,,,,,,,17031410600,2699,90.9217728,30.46883519,0.655967585,1.701231844,438.55
17031430400,44386,127,,,,,,,,17031410700,2089,39.19759943,8.01214694,0.387378641,0.414563107,331.26
17031430500,19532,263,,,,,,,,17031410800,3051,100.3404719,44.88326083,1.01253526,1.71935967,445.26
17031430600,46806,163,,,,,,,,17031410900,3369,146.5744452,23.0930576,1.074249505,0.871275676,265.54
17031430700,0,85,,,,,,,,17031411000,3169,151.5188542,45.50448539,0.978191261,1.67950085,631.67
17031430800,72637,9,,,,,,,,17031411100,2295,81.00675867,4.613377638,0.541703161,0.31454297,540.47
17031430900,56513,21,,,,,,,,17031411200,1551,38.48198657,6.8520612,0.663795707,1.438847589,571.32
